"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043304","GO:0043304","regulation of mast cell degranulation","1/218","39/28943",0.255510188064594,0.457301787327399,0.397073119012635,"Crhr1",1
"GO:0048753","GO:0048753","pigment granule organization","1/218","39/28943",0.255510188064594,0.457301787327399,0.397073119012635,"Shroom2",1
"GO:0060292","GO:0060292","long-term synaptic depression","1/218","39/28943",0.255510188064594,0.457301787327399,0.397073119012635,"Arc",1
"GO:0043542","GO:0043542","endothelial cell migration","3/218","234/28943",0.258849677132411,0.462919538871684,0.401950987827808,"Dnaja4/Nr4a1/Prkca",3
"GO:0051656","GO:0051656","establishment of organelle localization","5/218","455/28943",0.259587655785479,0.463040763924913,0.402056247005274,"Crhr1/Mei1/Nefh/Shroom2/Nefl",5
"GO:0030073","GO:0030073","insulin secretion","3/218","235/28943",0.260872559429669,0.463040763924913,0.402056247005274,"Cartpt/Cplx1/Rims2",3
"GO:0002931","GO:0002931","response to ischemia","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Egr1",1
"GO:0006418","GO:0006418","tRNA aminoacylation for protein translation","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Pars2",1
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Atp2b2",1
"GO:0032094","GO:0032094","response to food","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Cartpt",1
"GO:0043267","GO:0043267","negative regulation of potassium ion transport","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Kcnh2",1
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Crhr1",1
"GO:0120316","GO:0120316","sperm flagellum assembly","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Armc2",1
"GO:1901020","GO:1901020","negative regulation of calcium ion transmembrane transporter activity","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Cabp1",1
"GO:1905332","GO:1905332","positive regulation of morphogenesis of an epithelium","1/218","40/28943",0.261125285594414,0.463040763924913,0.402056247005274,"Nog",1
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","2/218","132/28943",0.262096801321727,0.464406544277438,0.403242148043695,"ND3/Dmac2l",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","3/218","236/28943",0.262897525709127,0.465110883290611,0.403853722493114,"Tcap/Arc/Nog",3
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","3/218","236/28943",0.262897525709127,0.465110883290611,0.403853722493114,"Reln/Rasgrf2/Src",3
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","2/218","133/28943",0.2648845034668,0.467177529748988,0.405648182470889,"Akr1c18/Cyp4f15",2
"GO:0043244","GO:0043244","regulation of protein-containing complex disassembly","2/218","133/28943",0.2648845034668,0.467177529748988,0.405648182470889,"Shroom2/Gas2l2",2
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","2/218","133/28943",0.2648845034668,0.467177529748988,0.405648182470889,"Wnt10a/Nog",2
"GO:0003230","GO:0003230","cardiac atrium development","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Nog",1
"GO:0010613","GO:0010613","positive regulation of cardiac muscle hypertrophy","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Prkca",1
"GO:0010939","GO:0010939","regulation of necrotic cell death","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Atg9a",1
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Prkca",1
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Src",1
"GO:0051180","GO:0051180","vitamin transport","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Slc35f3",1
"GO:0060259","GO:0060259","regulation of feeding behavior","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Crhr1",1
"GO:0060603","GO:0060603","mammary gland duct morphogenesis","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Src",1
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Src",1
"GO:2000785","GO:2000785","regulation of autophagosome assembly","1/218","41/28943",0.266698225695456,0.467177529748988,0.405648182470889,"Elapor1",1
"GO:0032984","GO:0032984","protein-containing complex disassembly","3/218","238/28943",0.266953422179785,0.467269760977817,0.405728266438887,"Shroom2/Gas2l2/Map1lc3a",3
"GO:0044282","GO:0044282","small molecule catabolic process","4/218","350/28943",0.271096533975037,0.470096197318333,0.408182448610311,"Akr1c18/Gls2/Cyp4f15/Gad1",4
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/218","350/28943",0.271096533975037,0.470096197318333,0.408182448610311,"Dusp15/Prkca/Src/Mturn",4
"GO:0001706","GO:0001706","endoderm formation","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Nog",1
"GO:0003352","GO:0003352","regulation of cilium movement","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Gas2l2",1
"GO:0007143","GO:0007143","female meiotic nuclear division","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Mei1",1
"GO:0010092","GO:0010092","specification of animal organ identity","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Tbr1",1
"GO:0010464","GO:0010464","regulation of mesenchymal cell proliferation","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Fgf9",1
"GO:0014037","GO:0014037","Schwann cell differentiation","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Pou3f2",1
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Prkca",1
"GO:0033006","GO:0033006","regulation of mast cell activation involved in immune response","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Crhr1",1
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Pou3f2",1
"GO:0045022","GO:0045022","early endosome to late endosome transport","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Src",1
"GO:0048730","GO:0048730","epidermis morphogenesis","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Wnt10a",1
"GO:0060219","GO:0060219","camera-type eye photoreceptor cell differentiation","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Rorb",1
"GO:1900181","GO:1900181","negative regulation of protein localization to nucleus","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Cabp1",1
"GO:1900744","GO:1900744","regulation of p38MAPK cascade","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Rell2",1
"GO:2000008","GO:2000008","regulation of protein localization to cell surface","1/218","42/28943",0.272229323432581,0.470096197318333,0.408182448610311,"Kcnab2",1
"GO:0016311","GO:0016311","dephosphorylation","4/218","351/28943",0.272758918264193,0.470096197318333,0.408182448610311,"Dusp15/Ptpn4/Ptpn3/Src",4
"GO:0043087","GO:0043087","regulation of GTPase activity","4/218","351/28943",0.272758918264193,0.470096197318333,0.408182448610311,"Arhgap15/Tbc1d30/Rasgrf2/Rgs6",4
"GO:0008406","GO:0008406","gonad development","3/218","241/28943",0.273051107241684,0.470096197318333,0.408182448610311,"Fgf9/Nefh/Src",3
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","3/218","241/28943",0.273051107241684,0.470096197318333,0.408182448610311,"Brinp3/Cacnb4/Ptpn3",3
"GO:0046777","GO:0046777","protein autophosphorylation","3/218","241/28943",0.273051107241684,0.470096197318333,0.408182448610311,"Prkca/Camkk2/Src",3
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","3/218","242/28943",0.275087077388877,0.472142581247148,0.409959314723301,"Akr1c18/Dlx1/Src",3
"GO:0042303","GO:0042303","molting cycle","2/218","137/28943",0.276034341598558,0.472142581247148,0.409959314723301,"Barx2/Wnt10a",2
"GO:0042633","GO:0042633","hair cycle","2/218","137/28943",0.276034341598558,0.472142581247148,0.409959314723301,"Barx2/Wnt10a",2
"GO:0042886","GO:0042886","amide transport","4/218","353/28943",0.276088991526741,0.472142581247148,0.409959314723301,"Cartpt/Crhr1/Cplx1/Rims2",4
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","3/218","243/28943",0.277124635348287,0.472142581247148,0.409959314723301,"Nr4a1/Src/Grin1",3
"GO:0002021","GO:0002021","response to dietary excess","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Pcsk1n",1
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Ank1",1
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Npas4",1
"GO:0032924","GO:0032924","activin receptor signaling pathway","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Fgf9",1
"GO:0043039","GO:0043039","tRNA aminoacylation","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Pars2",1
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Fgf9",1
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Prkca",1
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Scn4b",1
"GO:0098751","GO:0098751","bone cell development","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Src",1
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Cyp4f15",1
"GO:1902116","GO:1902116","negative regulation of organelle assembly","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Tbc1d30",1
"GO:1990748","GO:1990748","cellular detoxification","1/218","43/28943",0.277718891526823,0.472142581247148,0.409959314723301,"Gstm5",1
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","2/218","138/28943",0.278820784442579,0.473318285289941,0.410980173342804,"Vwc2/Rell2",2
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","2/218","138/28943",0.278820784442579,0.473318285289941,0.410980173342804,"Rell2/Mturn",2
"GO:0051403","GO:0051403","stress-activated MAPK cascade","3/218","244/28943",0.279163711894781,0.473551973045043,0.411183083386817,"Rell2/Fgf12/Mturn",3
"GO:0002064","GO:0002064","epithelial cell development","3/218","245/28943",0.281204238222545,0.475927792206043,0.413245996654621,"Exph5/Src/Frzb",3
"GO:0045137","GO:0045137","development of primary sexual characteristics","3/218","245/28943",0.281204238222545,0.475927792206043,0.413245996654621,"Fgf9/Nefh/Src",3
"GO:0048762","GO:0048762","mesenchymal cell differentiation","3/218","245/28943",0.281204238222545,0.475927792206043,0.413245996654621,"Wnt10a/Frzb/Nog",3
"GO:0035886","GO:0035886","vascular associated smooth muscle cell differentiation","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Fgf9",1
"GO:0042220","GO:0042220","response to cocaine","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Crhr1",1
"GO:0043038","GO:0043038","amino acid activation","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Pars2",1
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Src",1
"GO:0046621","GO:0046621","negative regulation of organ growth","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Nog",1
"GO:0048854","GO:0048854","brain morphogenesis","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Emx1",1
"GO:0050918","GO:0050918","positive chemotaxis","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Prkca",1
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","1/218","44/28943",0.283167240372745,0.475927792206043,0.413245996654621,"Src",1
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","3/218","246/28943",0.283246145946639,0.475927792206043,0.413245996654621,"Cartpt/Prkca/Src",3
"GO:0071559","GO:0071559","response to transforming growth factor beta","3/218","246/28943",0.283246145946639,0.475927792206043,0.413245996654621,"Akr1c18/Dlx1/Src",3
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","2/218","140/28943",0.284391398705666,0.477504335381347,0.414614902119728,"Rell2/Mturn",2
"GO:0072507","GO:0072507","divalent inorganic cation homeostasis","4/218","359/28943",0.286118830486415,0.479641053511832,0.416470205020426,"Prkca/Cacnb4/Atp2b2/Grin1",4
"GO:0055123","GO:0055123","digestive system development","2/218","141/28943",0.287175278771512,0.479641053511832,0.416470205020426,"Fgf9/Src",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","3/218","248/28943",0.28733383415723,0.479641053511832,0.416470205020426,"Dnaja4/Prkca/Src",3
"GO:0003298","GO:0003298","physiological muscle hypertrophy","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Sorbs2",1
"GO:0003301","GO:0003301","physiological cardiac muscle hypertrophy","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Sorbs2",1
"GO:0006040","GO:0006040","amino sugar metabolic process","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Fn3k",1
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Ptpn3",1
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Atg9a",1
"GO:0016925","GO:0016925","protein sumoylation","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Egr1",1
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Src",1
"GO:0044088","GO:0044088","regulation of vacuole organization","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Elapor1",1
"GO:0045494","GO:0045494","photoreceptor cell maintenance","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Lca5",1
"GO:0061049","GO:0061049","cell growth involved in cardiac muscle cell development","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Sorbs2",1
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity","1/218","45/28943",0.288574678055667,0.479641053511832,0.416470205020426,"Reln",1
"GO:0016236","GO:0016236","macroautophagy","3/218","249/28943",0.28937947999115,0.480444004106941,0.417167403470221,"Atg9a/Elapor1/Map1lc3a",3
"GO:0045861","GO:0045861","negative regulation of proteolysis","4/218","361/28943",0.289474280757975,0.480444004106941,0.417167403470221,"Wfdc3/Nr4a1/Ptpn3/Src",4
"GO:0032868","GO:0032868","response to insulin","3/218","250/28943",0.29142623791884,0.483335967562016,0.41967848254535,"Prkca/Egr1/Src",3
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","2/218","143/28943",0.292739472972199,0.484027883241068,0.420279269868708,"Cartpt/Prkca",2
